rec/id,record/id,date,description,document/no,company/name,part/number,item/description,unit/price,qty,availability,backorder,lost/sales,closed/qty,weighed/item,group,qenim,comment,expected/delivery,balance,company/id,third/code,priority/code,current/stock,prsypappsec,sales/orders,sales-back/order,branch/id,employee,supplier_x,customer/total/bo/qty,actual/stock,total/number/bo,index/part/number,supplier_y,purchase/order/quantity,eta,total/po/qty,total/number/of/po,final/po/qty,eta/status
906952.0,80,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CHA299,ΜΟΥΑΓΙΕ ΕΜΠΡΟΣΘΙΟ  NISSAN,27.05,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,1.0,0.0,0.0,2.0,1.0,161.0,CG,2.0,1.0,1.0,CHA2991,GSP,20,21-03-2025,20,1,20,1
885447.0,50,19-07-2024,NON EUR1 - WBK,182002.0,(GAZ) COMLINE IRELAND LIMITED,CHA172,ΜΟΥΑΓΙΕ ΕΜΠΡΟΣΘΙΟ R/L ALFA ROMEO,13.71,13.0,0.0,4.0,0.0,9.0,0.0,51996|1,0.0,,,0.0,IE0109001,,V-SLOW,20.0,0.0,0.0,4.0,1.0,161.0,CG,4.0,20.0,1.0,CHA1721,,,,,,,
885447.0,37,19-07-2024,NON EUR1 - WBK,182002.0,(GAZ) COMLINE IRELAND LIMITED,CHA122,ΜΟΥΑΓΙΕ ΕΜΠΡΟΣΘΙΟ R/L SKODA -VW,16.23,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,OBS,2.0,0.0,0.0,2.0,1.0,161.0,CAP,2.0,2.0,1.0,CHA1221,,,,,,,
912649.0,10,16-01-2025,NON EUR1 WBK+CV JOINT,215104.0,(GAZ) COMLINE IRELAND LIMITED,CHA014,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ AUDI-SEAT-SKODA-VW,11.39,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,FAST,131.0,0.0,0.0,16.0,1.0,161.0,CG,4.0,131.0,1.0,CHA0141,GSP,48,14-02-2025,108,2,48,1
912649.0,19,16-01-2025,NON EUR1 WBK+CV JOINT,215104.0,(GAZ) COMLINE IRELAND LIMITED,CHA128,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ CITROEN,13.53,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,2.0,0.0,2.0,5.0,1.0,161.0,IBERICA,4.0,0.0,1.0,CHA1281,,,,,,,
885447.0,41,19-07-2024,NON EUR1 - WBK,182002.0,(GAZ) COMLINE IRELAND LIMITED,CHA135,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ R/L CITROEN,14.25,8.0,0.0,6.0,0.0,2.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,24.0,0.0,0.0,6.0,1.0,161.0,CG,6.0,24.0,1.0,CHA1351,,,,,,,
902081.0,73,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CHA166,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ R/L FIAT - OPEL,14.91,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,3.0,0.0,0.0,10.0,1.0,161.0,CG,6.0,3.0,3.0,CHA1661,GSP,24,28-04-2025,24,1,24,1
898882.0,27,15-10-2024,NON EUR1 CALIPER+WBK+STSUP+CVJOINT,199208.0,(GAZ) COMLINE IRELAND LIMITED,CHA166,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ R/L FIAT - OPEL,14.91,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,3.0,0.0,0.0,10.0,1.0,161.0,CG,6.0,3.0,3.0,CHA1661,GSP,24,28-04-2025,24,1,24,1
912649.0,20,16-01-2025,NON EUR1 WBK+CV JOINT,215104.0,(GAZ) COMLINE IRELAND LIMITED,CHA166,ΜΟΥΑΓΙΕ ΟΠΙΣΘΙΟ R/L FIAT - OPEL,14.91,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,3.0,0.0,0.0,10.0,1.0,161.0,CG,6.0,3.0,3.0,CHA1661,GSP,24,28-04-2025,24,1,24,1
912669.0,14,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7322,ΜΠΑΛΑΚΙ  ΕΜΠΡ. R/L ΚΑΤΩ DACIA,4.11,18.0,0.0,18.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,15.0,0.0,2.0,20.0,1.0,161.0,MT,18.0,13.0,1.0,CBJ73221,CAP,5,29-01-2025,32,4,5,1
912669.0,13,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7281,ΜΠΑΛΑΚΙ ΕΜΠΡ. R/L ΚΑΤΩ  RENAULT,5.65,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,CAP,2.0,0.0,1.0,CBJ72811,CAP,2,07-02-2025,4,2,2,1
902090.0,1,05-11-2024,TUR STSUP,203413.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7295,ΜΠΑΛΑΚΙ ΕΜΠΡ. R/L ΚΑΤΩ OPEL-PEUGEOT,6.9,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,SPECIAL,0.0,0.0,0.0,4.0,1.0,161.0,CAP,2.0,0.0,1.0,CBJ72951,,,,,,,
904670.0,7,19-11-2024,TUR STSUP,206311.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7180,ΜΠΑΛΑΚΙ ΕΜΠΡ.-ΚΑΤΩ HONDA,4.49,4.0,0.0,2.0,0.0,2.0,0.0,54129|2,0.0,,,0.0,IE0109001,,V-SLOW,0.0,0.0,0.0,2.0,1.0,161.0,AH,2.0,0.0,1.0,CBJ71801,,,,,,,
853568.0,27,01-04-2024,TUR STSUP,144709.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7151,ΜΠΑΛΑΚΙ ΕΜΠΡ.-ΚΑΤΩ R/L VW,9.84,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,UD,0.0,0.0,0.0,4.0,1.0,161.0,CAP,4.0,0.0,1.0,CBJ71511,,,,,,,
857730.0,68,01-04-2024,NON EUR1 - CVJOINT+BRAKE DISC+WBK,150206.0,(GAZ) COMLINE IRELAND LIMITED,ECV101,ΜΠΙΛΙΟΦΟΡΟΣ ΕΞ. SEAT-SKODA-VW,13.22,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,0.0,0.0,0.0,1.0,1.0,161.0,CG,1.0,0.0,1.0,ECV1011,GSP,10,28-04-2025,10,1,10,1
912668.0,60,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP32277,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ OΠΙΣΘ. NISSAN - RENAULT,11.58,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,AEV32277,SLOW,0.0,0.0,0.0,8.0,1.0,161.0,Z,1.0,0.0,1.0,CBP322771,CAP,2,07-02-2025,56,2,2,1
906955.0,27,03-12-2024,NON EUR1 BRAKE PAD,209106.0,(GAZ) COMLINE IRELAND LIMITED,CBP03417,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ.  CITROEN-OPEL-PEUGEOT,10.35,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB03417,V-SLOW,0.0,0.0,0.0,10.0,1.0,161.0,CAP,3.0,0.0,1.0,CBP034171,,,,,,,
912668.0,21,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP02423,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ.  RENAULT,12.6,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB02423,V-SLOW,1.0,0.0,0.0,2.0,1.0,161.0,IBERICA,2.0,1.0,1.0,CBP024231,IBERICA,5,26-02-2025,10,4,10,1
906955.0,44,03-12-2024,NON EUR1 BRAKE PAD,209106.0,(GAZ) COMLINE IRELAND LIMITED,CBP12213,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. ALFA ROMEO,14.4,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB12213,V-SLOW,0.0,0.0,0.0,3.0,1.0,161.0,IBERICA,2.0,0.0,1.0,CBP122131,IBERICA,11,26-02-2025,17,2,17,1
912668.0,20,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP02389,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. AUDI-SEAT-SKODA-VW,11.82,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB02389,SLOW,47.0,0.0,42.0,5.0,1.0,161.0,Z,4.0,5.0,1.0,CBP023891,ZAACO,54,25-02-2025,162,2,54,1
853560.0,4,01-04-2024,NON EUR1 - BRAKE PAD,144706.0,(GAZ) COMLINE IRELAND LIMITED,CBP01092,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. AUDI-SKODA-VW,11.42,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB01092,OBS,0.0,0.0,0.0,3.0,1.0,161.0,CAP,2.0,0.0,1.0,CBP010921,,,,,,,
904661.0,65,19-11-2024,NON EUR1 BRAKE PAD,206306.0,(GAZ) COMLINE IRELAND LIMITED,CBP12047,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CITROEN-FIAT-PEUGEOT,9.4,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB12047,SLOW,33.0,0.0,0.0,6.0,1.0,161.0,Z,2.0,33.0,1.0,CBP120471,ZAACO,54,25-02-2025,54,1,54,1
904661.0,46,19-11-2024,NON EUR1 BRAKE PAD,206306.0,(GAZ) COMLINE IRELAND LIMITED,CBP0509,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FIAT,5.82,7.0,0.0,4.0,0.0,3.0,0.0,54121|1,0.0,,,0.0,IE0109001,ADB0509,V-SLOW,53.0,0.0,0.0,4.0,1.0,161.0,Z,4.0,53.0,1.0,CBP05091,ZAACO,54,06-05-2025,54,1,54,1
853560.0,13,01-04-2024,NON EUR1 - BRAKE PAD,144706.0,(GAZ) COMLINE IRELAND LIMITED,CBP01535,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FIAT,10.48,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,OBS,0.0,0.0,0.0,2.0,1.0,161.0,CAP,2.0,0.0,1.0,CBP015351,,,,,,,
912668.0,30,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP11600,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FIAT,8.29,5.0,0.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB11600,SLOW,2.0,0.0,0.0,8.0,1.0,161.0,Z,5.0,2.0,1.0,CBP116001,ZAACO,54,25-02-2025,54,1,54,1
912668.0,31,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP11703,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FIAT,9.68,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB11703,OBS,0.0,0.0,0.0,2.0,1.0,161.0,CAP,1.0,0.0,1.0,CBP117031,,,,,,,
912668.0,9,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP01783,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FIAT,7.24,11.0,0.0,11.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,,V-SLOW,0.0,0.0,0.0,21.0,1.0,161.0,A,11.0,0.0,1.0,CBP017831,ANL,18,17-02-2025,54,2,18,1
912668.0,55,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP32104,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FIAT-LANCIA,9.87,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB32104,MED,1.0,0.0,0.0,4.0,1.0,161.0,Z,2.0,1.0,1.0,CBP321041,ZAACO,120,25-02-2025,232,3,120,1
912668.0,39,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP22214,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FORD,18.78,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB22214,SLOW,0.0,0.0,0.0,2.0,1.0,161.0,Z,1.0,0.0,1.0,CBP222141,CAP,6,07-02-2025,61,2,6,1
912668.0,68,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP3393,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FORD,6.06,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB3393,V-SLOW,0.0,0.0,0.0,8.0,1.0,161.0,Z,4.0,0.0,2.0,CBP33931,,,,,,,
891555.0,65,03-09-2024,NON EUR1 BRAKE PAD,190306.0,(GAZ) COMLINE IRELAND LIMITED,CBP3393,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FORD,6.06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB3393,V-SLOW,0.0,0.0,0.0,8.0,1.0,161.0,Z,4.0,0.0,2.0,CBP33931,,,,,,,
912668.0,44,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP31298,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HYUNDAI,7.03,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB31298,SLOW,0.0,0.0,0.0,10.0,1.0,161.0,A,3.0,0.0,1.0,CBP312981,CAP,2,07-02-2025,110,3,2,1
880059.0,88,18-06-2024,NON EUR1 - BRAKE PAD,175907.0,(GAZ) COMLINE IRELAND LIMITED,CBP32493,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HYUNDAI-KIA,12.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB32493,V-SLOW,0.0,0.0,0.0,28.0,1.0,161.0,IBERICA,5.0,0.0,3.0,CBP324931,IBERICA,16,26-02-2025,33,5,33,1
884776.0,12,16-07-2024,NON EUR1 STSUP+WBK+BRAKE PAD+CVJOINT,181206.0,(GAZ) COMLINE IRELAND LIMITED,CBP32493,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HYUNDAI-KIA,12.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB32493,V-SLOW,0.0,0.0,0.0,28.0,1.0,161.0,IBERICA,5.0,0.0,3.0,CBP324931,IBERICA,16,26-02-2025,33,5,33,1
887246.0,61,30-07-2024,NON EUR1 BRAKE PAD,183809.0,(GAZ) COMLINE IRELAND LIMITED,CBP32493,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HYUNDAI-KIA,12.0,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB32493,V-SLOW,0.0,0.0,0.0,28.0,1.0,161.0,IBERICA,5.0,0.0,3.0,CBP324931,IBERICA,16,26-02-2025,33,5,33,1
884772.0,86,16-07-2024,EUR1 OIL FILTER+AIR FILTER+CABIN FILTER+FUEL FILTER+BRAKE PAD,181203.0,(GAZ) COMLINE IRELAND LIMITED,CBP06113,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. JEEP CHEROKEE (KL),18.72,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB06113,OBS,6.0,0.0,0.0,6.0,1.0,161.0,CAP,3.0,6.0,3.0,CBP061131,,,,,,,
887230.0,1,30-07-2024,EUR1 - BRAKE PAD,183801.0,(GAZ) COMLINE IRELAND LIMITED,CBP06113,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. JEEP CHEROKEE (KL),18.72,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB06113,OBS,6.0,0.0,0.0,6.0,1.0,161.0,CAP,3.0,6.0,3.0,CBP061131,,,,,,,
876209.0,1,28-05-2024,EUR1 - BRAKE PAD+FUEL FILTER+OIL FILTER,172003.0,(GAZ) COMLINE IRELAND LIMITED,CBP06113,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. JEEP CHEROKEE (KL),18.72,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB06113,OBS,6.0,0.0,0.0,6.0,1.0,161.0,CAP,3.0,6.0,3.0,CBP061131,,,,,,,
895003.0,58,24-09-2024,NON EUR1 BRAKE PAD+BRAKE DISC,194706.0,(GAZ) COMLINE IRELAND LIMITED,CBP0873,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. LAND ROVER,9.56,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB0873,V-SLOW,48.0,0.0,11.0,13.0,1.0,161.0,Z,5.0,37.0,3.0,CBP08731,ZAACO,54,25-02-2025,108,2,54,1
900935.0,47,29-10-2024,NON EUR1 - BRAKE DISC+BRAKE PAD,202307.0,(GAZ) COMLINE IRELAND LIMITED,CBP0873,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. LAND ROVER,9.56,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB0873,V-SLOW,48.0,0.0,11.0,13.0,1.0,161.0,Z,5.0,37.0,3.0,CBP08731,ZAACO,54,25-02-2025,108,2,54,1
904661.0,51,19-11-2024,NON EUR1 BRAKE PAD,206306.0,(GAZ) COMLINE IRELAND LIMITED,CBP0873,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. LAND ROVER,9.56,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB0873,V-SLOW,48.0,0.0,11.0,13.0,1.0,161.0,Z,5.0,37.0,3.0,CBP08731,ZAACO,54,25-02-2025,108,2,54,1
912668.0,1,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP01117,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. MERCEDES,10.46,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB01117,SLOW,36.0,0.0,0.0,3.0,1.0,161.0,A,1.0,36.0,1.0,CBP011171,ANL,9,17-02-2025,63,3,9,1
902084.0,66,05-11-2024,NON EUR1 BRAKE PAD,203408.0,(GAZ) COMLINE IRELAND LIMITED,CBP3462,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. MITSUBISHI,8.82,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB3462,V-SLOW,0.0,0.0,0.0,12.0,1.0,161.0,CAP,1.0,0.0,1.0,CBP34621,,,,,,,
902084.0,50,05-11-2024,NON EUR1 BRAKE PAD,203408.0,(GAZ) COMLINE IRELAND LIMITED,CBP32202,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. NISSAN,13.5,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB32202,V-SLOW,42.0,0.0,11.0,5.0,1.0,161.0,Z,5.0,31.0,3.0,CBP322021,ZAACO,54,06-05-2025,54,1,54,1
900935.0,83,29-10-2024,NON EUR1 - BRAKE DISC+BRAKE PAD,202307.0,(GAZ) COMLINE IRELAND LIMITED,CBP32202,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. NISSAN,13.5,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB32202,V-SLOW,42.0,0.0,11.0,5.0,1.0,161.0,Z,5.0,31.0,3.0,CBP322021,ZAACO,54,06-05-2025,54,1,54,1
906507.0,46,01-12-2024,NON EUR1 BACK ORDER,39123.0,(GAZ) COMLINE IRELAND LIMITED,CBP31520,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. NISSAN,11.26,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB31520,V-SLOW,0.0,0.0,0.0,6.0,1.0,161.0,A,1.0,0.0,1.0,CBP315201,CAP,2,07-02-2025,45,3,5,1
912668.0,56,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP32202,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. NISSAN,13.5,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB32202,V-SLOW,42.0,0.0,11.0,5.0,1.0,161.0,Z,5.0,31.0,3.0,CBP322021,ZAACO,54,06-05-2025,54,1,54,1
912668.0,11,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP02001,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. RENAULT,10.06,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB02001,SLOW,48.0,0.0,0.0,10.0,1.0,161.0,Z,4.0,48.0,1.0,CBP020011,ZAACO,54,26-03-2025,54,1,54,1
912646.0,2,16-01-2025,EUR1 BRAKE PAD,215101.0,(GAZ) COMLINE IRELAND LIMITED,CBP11539,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. RENAULT,14.73,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB11539,OBS,0.0,0.0,0.0,3.0,1.0,161.0,CAP,3.0,0.0,2.0,CBP115391,,,,,,,
902083.0,12,05-11-2024,NON EUR1 BRAKE PAD,203407.0,(GAZ) COMLINE IRELAND LIMITED,CBP01159,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. RENAULT,8.7,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB01159,V-SLOW,0.0,0.0,1.0,1.0,1.0,161.0,A,1.0,-1.0,1.0,CBP011591,ANL,27,17-02-2025,27,1,27,1
853546.0,2,01-04-2024,EUR1 - BRAKE PAD,144701.0,(GAZ) COMLINE IRELAND LIMITED,CBP11539,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. RENAULT,14.2,2.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,0.0,IE0109001,ADB11539,OBS,0.0,0.0,0.0,3.0,1.0,161.0,CAP,3.0,0.0,2.0,CBP115391,,,,,,,
912668.0,45,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP31304,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. SMART,11.88,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB31304,SLOW,24.0,0.0,0.0,6.0,1.0,161.0,A,2.0,24.0,1.0,CBP313041,ANL,36,15-04-2025,36,1,36,1
912668.0,47,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP31513,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. SUZUKI,8.92,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB31513,SLOW,36.0,0.0,6.0,11.0,1.0,161.0,Z,6.0,30.0,2.0,CBP315131,ZAACO,72,06-05-2025,72,1,72,1
900935.0,76,29-10-2024,NON EUR1 - BRAKE DISC+BRAKE PAD,202307.0,(GAZ) COMLINE IRELAND LIMITED,CBP31513,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. SUZUKI,8.92,3.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB31513,SLOW,36.0,0.0,6.0,11.0,1.0,161.0,Z,6.0,30.0,2.0,CBP315131,ZAACO,72,06-05-2025,72,1,72,1
912668.0,51,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP32008,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. SUZUKI-OPEL,8.75,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB32008,SLOW,1.0,0.0,0.0,5.0,1.0,161.0,Z,1.0,1.0,1.0,CBP320081,,,,,,,
912668.0,28,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP0944,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. TOYOTA,8.79,7.0,0.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB0944,SLOW,2.0,0.0,0.0,12.0,1.0,161.0,A,7.0,2.0,1.0,CBP09441,ANL,45,17-02-2025,108,3,54,1
882129.0,25,02-07-2024,NON EUR1 BRAKE PAD,178306.0,(GAZ) COMLINE IRELAND LIMITED,CBP02267,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. TOYOTA - LEXUS,12.76,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB02267,V-SLOW,5.0,0.0,3.0,9.0,1.0,161.0,IBERICA,4.0,2.0,3.0,CBP022671,IBERICA,4,26-02-2025,10,4,10,1
887243.0,40,30-07-2024,NON EUR1 BRAKE PAD,183808.0,(GAZ) COMLINE IRELAND LIMITED,CBP02267,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. TOYOTA - LEXUS,12.76,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB02267,V-SLOW,5.0,0.0,3.0,9.0,1.0,161.0,IBERICA,4.0,2.0,3.0,CBP022671,IBERICA,4,26-02-2025,10,4,10,1
890573.0,24,27-08-2024,NON EUR1 BRAKE PAD,189208.0,(GAZ) COMLINE IRELAND LIMITED,CBP02267,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. TOYOTA - LEXUS,12.76,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,IE0109001,ADB02267,V-SLOW,5.0,0.0,3.0,9.0,1.0,161.0,IBERICA,4.0,2.0,3.0,CBP022671,IBERICA,4,26-02-2025,10,4,10,1
