rec/id,date,description,document/no,company/name,part/number,unit/price,qty,backorder,priority/code,current/stock,prsypappsec,sales/orders,sales-back/order,customer/total/bo/qty,actual/stock,total/number/bo,index/part/number,purchase/order/quantity,eta,total/po/qty,total/number/of/po,final/po/qty,release,difference,balance/actual/stock,note
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC428R,24.04,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC428R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC427R,19.59,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC427R1,1.0,14-02-2025,2.0,2.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC430L,22.8,3.0,3.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2.0,CBC430L1,2.0,29-01-2025,5.0,2.0,2.0,0.0,0.0,-5.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC430L,22.8,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2.0,CBC430L1,2.0,29-01-2025,5.0,2.0,2.0,0.0,0.0,-5.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC410R,23.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC410R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC413L,21.77,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,1.0,0.0,1.0,CBC413L1,1.0,29-01-2025,1.0,1.0,1.0,0.0,-2.0,-1.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC468L,30.54,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC468L1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC468R,30.54,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC468R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC422L,17.64,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,1.0,CBC422L1,3.0,14-02-2025,3.0,1.0,3.0,0.0,0.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC422R,17.64,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC422R1,2.0,07-03-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC123L,16.04,3.0,2.0,V-SLOW,0.0,0.0,0.0,4.0,2.0,0.0,1.0,CBC123L1,1.0,29-01-2025,5.0,3.0,1.0,0.0,-2.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC099L,18.72,4.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,3.0,0.0,1.0,CBC099L1,2.0,14-02-2025,4.0,2.0,4.0,0.0,-3.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC085L,16.48,3.0,3.0,SLOW,0.0,0.0,0.0,13.0,3.0,0.0,1.0,CBC085L1,1.0,29-01-2025,15.0,3.0,3.0,0.0,-10.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC670L,16.49,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC670L1,1.0,07-03-2025,3.0,2.0,3.0,0.0,0.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC740L,28.09,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC740L1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC775L,42.22,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC775L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC775L,42.22,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC775L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC550L,25.22,1.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,1.0,CBC550L1,1.0,14-02-2025,1.0,1.0,1.0,0.0,0.0,-1.0,done
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC670L,16.49,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2.0,CBC670L1,1.0,07-03-2025,3.0,2.0,3.0,0.0,0.0,-3.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC094L,20.56,2.0,2.0,V-SLOW,1.0,0.0,1.0,5.0,2.0,0.0,1.0,CBC094L1,2.0,29-01-2025,4.0,2.0,4.0,0.0,-3.0,-2.0,done
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC690R,21.39,1.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,1.0,CBC690R1,1.0,07-03-2025,1.0,1.0,1.0,0.0,0.0,-1.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC802R,17.63,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC802R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC740R,28.09,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC740R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC670R,16.49,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC670R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC312R,50.18,2.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,1.0,CBC312R1,1.0,14-02-2025,1.0,1.0,1.0,0.0,0.0,-1.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC209L,16.16,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,1.0,CBC209L1,3.0,14-02-2025,3.0,1.0,3.0,0.0,0.0,-3.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC077L,15.46,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC077L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC077L,15.46,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC077L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC066L,17.06,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC066L1,1.0,14-02-2025,2.0,2.0,2.0,0.0,0.0,-2.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC500L,25.57,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC500L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC500L,25.57,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC500L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC077R,15.46,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC077R1,1.0,14-02-2025,2.0,2.0,2.0,0.0,0.0,-2.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC500R,25.57,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC500R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC500R,25.57,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC500R1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC168L,16.19,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC168L1,1.0,14-02-2025,2.0,2.0,2.0,0.0,0.0,-2.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC039L,15.71,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2.0,CBC039L1,1.0,29-01-2025,3.0,2.0,1.0,0.0,-1.0,-2.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC039L,15.71,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2.0,CBC039L1,1.0,29-01-2025,3.0,2.0,1.0,0.0,-1.0,-2.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC178L,17.09,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC178L1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC458L,22.9,2.0,1.0,SPECIAL,0.0,0.0,0.0,2.0,1.0,0.0,1.0,CBC458L1,2.0,14-02-2025,2.0,1.0,2.0,0.0,-1.0,-1.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC252L,12.79,3.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,6.0,0.0,2.0,CBC252L1,3.0,29-01-2025,6.0,2.0,3.0,0.0,0.0,-6.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC252L,12.79,3.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,6.0,0.0,2.0,CBC252L1,3.0,29-01-2025,6.0,2.0,3.0,0.0,0.0,-6.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC180R,14.74,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,1.0,CBC180R1,3.0,14-02-2025,3.0,1.0,3.0,0.0,0.0,-3.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC440L,17.81,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC440L1,1.0,14-02-2025,2.0,2.0,2.0,0.0,0.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC458R,22.9,2.0,1.0,SPECIAL,0.0,0.0,0.0,2.0,1.0,0.0,1.0,CBC458R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,-1.0,-1.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC252R,12.79,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2.0,CBC252R1,3.0,29-01-2025,5.0,2.0,3.0,0.0,0.0,-5.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC252R,12.79,3.0,3.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2.0,CBC252R1,3.0,29-01-2025,5.0,2.0,3.0,0.0,0.0,-5.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC268L,23.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC268L1,2.0,29-01-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC159L,25.59,2.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,1.0,CBC159L1,1.0,29-01-2025,1.0,1.0,1.0,0.0,0.0,-1.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC133L,13.97,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC133L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC133L,13.97,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2.0,CBC133L1,2.0,29-01-2025,4.0,2.0,2.0,0.0,0.0,-4.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC196L,14.08,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC196L1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC136R,20.07,1.0,1.0,SPECIAL,0.0,0.0,0.0,8.0,1.0,0.0,1.0,CBC136R1,1.0,29-01-2025,4.0,2.0,1.0,0.0,-7.0,-1.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC139R,16.27,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC139R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC196R,14.08,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,1.0,CBC196R1,2.0,14-02-2025,2.0,1.0,2.0,0.0,0.0,-2.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC026L,16.56,55.0,46.0,SLOW,0.0,0.0,0.0,46.0,46.0,0.0,1.0,CBC026L1,18.0,29-01-2025,75.0,3.0,18.0,0.0,0.0,-46.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC309L,40.63,1.0,1.0,SPECIAL,0.0,0.0,0.0,12.0,5.0,0.0,2.0,CBC309L1,2.0,29-01-2025,8.0,2.0,2.0,0.0,-7.0,-5.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC309L,40.63,5.0,4.0,SPECIAL,0.0,0.0,0.0,12.0,5.0,0.0,2.0,CBC309L1,2.0,29-01-2025,8.0,2.0,2.0,0.0,-7.0,-5.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC054L,22.18,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2.0,CBC054L1,1.0,29-01-2025,5.0,4.0,3.0,0.0,-1.0,-4.0,done
894006.0,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC054L,22.18,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2.0,CBC054L1,1.0,29-01-2025,5.0,4.0,3.0,0.0,-1.0,-4.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC035L,13.68,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,2.0,0.0,1.0,CBC035L1,2.0,29-01-2025,3.0,2.0,3.0,0.0,-3.0,-2.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC051L,19.2,2.0,2.0,SPECIAL,0.0,0.0,0.0,8.0,3.0,0.0,2.0,CBC051L1,1.0,29-01-2025,6.0,3.0,1.0,0.0,-5.0,-3.0,done
911500.0,08-01-2025,NON EUR1 - BACK ORDER,39269.0,(GAZ) COMLINE IRELAND LIMITED,CBC051L,19.2,1.0,1.0,SPECIAL,0.0,0.0,0.0,8.0,3.0,0.0,2.0,CBC051L1,1.0,29-01-2025,6.0,3.0,1.0,0.0,-5.0,-3.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC100L,18.08,2.0,1.0,V-SLOW,0.0,0.0,0.0,5.0,1.0,0.0,1.0,CBC100L1,2.0,29-01-2025,10.0,3.0,8.0,0.0,-4.0,-1.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC048L,18.24,9.0,7.0,SPECIAL,1.0,0.0,1.0,11.0,9.0,0.0,2.0,CBC048L1,5.0,29-01-2025,11.0,2.0,5.0,0.0,-2.0,-9.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC048L,18.24,2.0,2.0,SPECIAL,1.0,0.0,1.0,11.0,9.0,0.0,2.0,CBC048L1,5.0,29-01-2025,11.0,2.0,5.0,0.0,-2.0,-9.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC030L,15.55,8.0,7.0,V-SLOW,0.0,0.0,0.0,18.0,10.0,0.0,2.0,CBC030L1,12.0,29-01-2025,18.0,3.0,12.0,0.0,-8.0,-10.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC032L,18.25,2.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,1.0,CBC032L1,1.0,14-02-2025,1.0,1.0,1.0,0.0,0.0,-1.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC030L,15.55,3.0,3.0,V-SLOW,0.0,0.0,0.0,18.0,10.0,0.0,2.0,CBC030L1,12.0,29-01-2025,18.0,3.0,12.0,0.0,-8.0,-10.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC005L,18.26,3.0,3.0,V-SLOW,0.0,0.0,0.0,7.0,3.0,0.0,1.0,CBC005L1,2.0,29-01-2025,13.0,4.0,6.0,0.0,-4.0,-3.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC015L,21.25,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2.0,CBC015L1,3.0,29-01-2025,5.0,2.0,3.0,0.0,-1.0,-4.0,done
897549.0,08-10-2024,NON EUR1 CALIPER+WBK,197606.0,(GAZ) COMLINE IRELAND LIMITED,CBC015L,21.25,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2.0,CBC015L1,3.0,29-01-2025,5.0,2.0,3.0,0.0,-1.0,-4.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC031L,21.52,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,1.0,0.0,1.0,CBC031L1,1.0,29-01-2025,1.0,1.0,1.0,0.0,-2.0,-1.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC003L,16.7,9.0,9.0,SLOW,1.0,0.0,0.0,67.0,48.0,1.0,2.0,CBC003L1,8.0,29-01-2025,79.0,4.0,19.0,,-19.0,-47.0,
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC003L,16.7,44.0,39.0,SLOW,1.0,0.0,0.0,67.0,48.0,1.0,2.0,CBC003L1,8.0,29-01-2025,79.0,4.0,19.0,,-19.0,-47.0,
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC120L,17.3,2.0,2.0,V-SLOW,0.0,0.0,0.0,11.0,9.0,0.0,2.0,CBC120L1,2.0,29-01-2025,13.0,3.0,5.0,0.0,-2.0,-9.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC120L,17.3,8.0,7.0,V-SLOW,0.0,0.0,0.0,11.0,9.0,0.0,2.0,CBC120L1,2.0,29-01-2025,13.0,3.0,5.0,0.0,-2.0,-9.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC050L,20.4,2.0,2.0,SPECIAL,0.0,0.0,0.0,8.0,3.0,0.0,2.0,CBC050L1,2.0,29-01-2025,6.0,3.0,2.0,0.0,-5.0,-3.0,done
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC050L,20.4,1.0,1.0,SPECIAL,0.0,0.0,0.0,8.0,3.0,0.0,2.0,CBC050L1,2.0,29-01-2025,6.0,3.0,2.0,0.0,-5.0,-3.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC467L,19.44,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2.0,CBC467L1,1.0,29-01-2025,3.0,2.0,1.0,0.0,-1.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC467L,19.44,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2.0,CBC467L1,1.0,29-01-2025,3.0,2.0,1.0,0.0,-1.0,-2.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC033L,34.1,7.0,7.0,V-SLOW,0.0,0.0,0.0,24.0,14.0,0.0,2.0,CBC033L1,9.0,29-01-2025,28.0,2.0,9.0,0.0,-10.0,-14.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC095L,34.1,27.0,26.0,V-SLOW,0.0,0.0,0.0,60.0,36.0,0.0,2.0,CBC095L1,16.0,29-01-2025,71.0,3.0,34.0,0.0,-24.0,-36.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC033L,34.1,10.0,7.0,V-SLOW,0.0,0.0,0.0,24.0,14.0,0.0,2.0,CBC033L1,9.0,29-01-2025,28.0,2.0,9.0,0.0,-10.0,-14.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC095L,34.1,10.0,10.0,V-SLOW,0.0,0.0,0.0,60.0,36.0,0.0,2.0,CBC095L1,16.0,29-01-2025,71.0,3.0,34.0,0.0,-24.0,-36.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,19.07,4.0,4.0,SLOW,0.0,0.0,0.0,56.0,35.0,0.0,5.0,CBC063R1,2.0,29-01-2025,67.0,7.0,43.0,0.0,-21.0,-35.0,done
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,19.07,16.0,16.0,SLOW,0.0,0.0,0.0,56.0,35.0,0.0,5.0,CBC063R1,2.0,29-01-2025,67.0,7.0,43.0,0.0,-21.0,-35.0,done
897549.0,08-10-2024,NON EUR1 CALIPER+WBK,197606.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,19.07,5.0,5.0,SLOW,0.0,0.0,0.0,56.0,35.0,0.0,5.0,CBC063R1,2.0,29-01-2025,67.0,7.0,43.0,0.0,-21.0,-35.0,done
896254.0,01-10-2024,NON EUR1 - CALIPER+CVJOINT+BRAKE DISC+WBK,196306.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,19.07,2.0,2.0,SLOW,0.0,0.0,0.0,56.0,35.0,0.0,5.0,CBC063R1,2.0,29-01-2025,67.0,7.0,43.0,0.0,-21.0,-35.0,done
