REC ID,DATE,DESCRIPTION,DOCUMENT NO,COMPANY NAME,PART NUMBER,UNIT PRICE,QTY,BACKORDER,PRIORITY CODE,CURRENT STOCK,PRSYPAPPSEC,SALES ORDERS,SALES-BACK ORDER,CUSTOMER TOTAL BO QTY,ACTUAL STOCK,ETA,TOTAL PO QTY,TOTAL NUMBER OF PO,FINAL PO QTY,RELEASE,NOTE,NUMBER OF DAYS ETA
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC550L,25.22,1.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,2025-02-14,1.0,1.0,1.0,0.0,done,12.0
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC670L,16.49,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-03-07,3.0,2.0,3.0,0.0,done,33.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC094L,20.56,2.0,2.0,V-SLOW,1.0,0.0,1.0,5.0,2.0,0.0,2025-01-29,4.0,2.0,4.0,0.0,done,-4.0
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC690R,21.39,1.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,2025-03-07,1.0,1.0,1.0,0.0,done,33.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC802R,17.63,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC740R,28.09,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC670R,16.49,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC312R,50.18,2.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,2025-02-14,1.0,1.0,1.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC209L,16.16,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-02-14,3.0,1.0,3.0,0.0,done,12.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC077L,15.46,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC077L,15.46,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC066L,17.06,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,2.0,2.0,0.0,done,12.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC500L,25.57,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC500L,25.57,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC077R,15.46,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,2.0,2.0,0.0,done,12.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC500R,25.57,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC500R,25.57,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC168L,16.19,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,2.0,2.0,0.0,done,12.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC039L,15.71,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC039L,15.71,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC178L,17.09,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC458L,22.9,2.0,1.0,SPECIAL,0.0,0.0,0.0,2.0,1.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC252L,12.79,3.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,6.0,0.0,2025-01-29,6.0,2.0,3.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC252L,12.79,3.0,3.0,SPECIAL,0.0,0.0,0.0,6.0,6.0,0.0,2025-01-29,6.0,2.0,3.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC180R,14.74,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-02-14,3.0,1.0,3.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC440L,17.81,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,2.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC458R,22.9,2.0,1.0,SPECIAL,0.0,0.0,0.0,2.0,1.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC252R,12.79,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2025-01-29,5.0,2.0,3.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC252R,12.79,3.0,3.0,SPECIAL,0.0,0.0,0.0,5.0,5.0,0.0,2025-01-29,5.0,2.0,3.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC268L,23.32,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-01-29,2.0,1.0,2.0,0.0,done,-4.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC159L,25.59,2.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,2025-01-29,1.0,1.0,1.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC133L,13.97,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC133L,13.97,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC196L,14.08,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC136R,20.07,1.0,1.0,SPECIAL,0.0,0.0,0.0,8.0,1.0,0.0,2025-01-29,4.0,2.0,1.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC139R,16.27,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC196R,14.08,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC026L,16.56,55.0,46.0,SLOW,0.0,0.0,0.0,46.0,46.0,0.0,2025-01-29,75.0,3.0,18.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC309L,40.63,1.0,1.0,SPECIAL,0.0,0.0,0.0,12.0,5.0,0.0,2025-01-29,8.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC309L,40.63,5.0,4.0,SPECIAL,0.0,0.0,0.0,12.0,5.0,0.0,2025-01-29,8.0,2.0,2.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC054L,22.18,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,4.0,3.0,0.0,done,-4.0
894006.0,18-09-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703.0,(GAZ) COMLINE IRELAND LIMITED,CBC054L,22.18,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,4.0,3.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC035L,13.68,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,2.0,0.0,2025-01-29,3.0,2.0,3.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC051L,19.2,2.0,2.0,SPECIAL,0.0,0.0,0.0,8.0,3.0,0.0,2025-01-29,6.0,3.0,1.0,0.0,done,-4.0
911500.0,08-01-2025,NON EUR1 - BACK ORDER,39269.0,(GAZ) COMLINE IRELAND LIMITED,CBC051L,19.2,1.0,1.0,SPECIAL,0.0,0.0,0.0,8.0,3.0,0.0,2025-01-29,6.0,3.0,1.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC100L,18.08,2.0,1.0,V-SLOW,0.0,0.0,0.0,5.0,1.0,0.0,2025-01-29,10.0,3.0,8.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC048L,18.24,9.0,7.0,SPECIAL,1.0,0.0,1.0,11.0,9.0,0.0,2025-01-29,11.0,2.0,5.0,0.0,done,-4.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC048L,18.24,2.0,2.0,SPECIAL,1.0,0.0,1.0,11.0,9.0,0.0,2025-01-29,11.0,2.0,5.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC030L,15.55,8.0,7.0,V-SLOW,0.0,0.0,0.0,18.0,10.0,0.0,2025-01-29,18.0,3.0,12.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC032L,18.25,2.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,2025-02-14,1.0,1.0,1.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC030L,15.55,3.0,3.0,V-SLOW,0.0,0.0,0.0,18.0,10.0,0.0,2025-01-29,18.0,3.0,12.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC005L,18.26,3.0,3.0,V-SLOW,0.0,0.0,0.0,7.0,3.0,0.0,2025-01-29,13.0,4.0,6.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC015L,21.25,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,2.0,3.0,0.0,done,-4.0
897549.0,08-10-2024,NON EUR1 CALIPER+WBK,197606.0,(GAZ) COMLINE IRELAND LIMITED,CBC015L,21.25,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,2.0,3.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC031L,21.52,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,1.0,0.0,2025-01-29,1.0,1.0,1.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC003L,16.7,9.0,9.0,SLOW,1.0,0.0,0.0,67.0,48.0,1.0,2025-01-29,79.0,4.0,19.0,0.0,No Allocation,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC003L,16.7,44.0,39.0,SLOW,1.0,0.0,0.0,67.0,48.0,1.0,2025-01-29,79.0,4.0,19.0,0.0,No Allocation,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC120L,17.3,2.0,2.0,V-SLOW,0.0,0.0,0.0,11.0,9.0,0.0,2025-01-29,13.0,3.0,5.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC120L,17.3,8.0,7.0,V-SLOW,0.0,0.0,0.0,11.0,9.0,0.0,2025-01-29,13.0,3.0,5.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC050L,20.4,2.0,2.0,SPECIAL,0.0,0.0,0.0,8.0,3.0,0.0,2025-01-29,6.0,3.0,2.0,0.0,done,-4.0
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CBC050L,20.4,1.0,1.0,SPECIAL,0.0,0.0,0.0,8.0,3.0,0.0,2025-01-29,6.0,3.0,2.0,0.0,done,-4.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC467L,19.44,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC467L,19.44,2.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC033L,34.1,7.0,7.0,V-SLOW,0.0,0.0,0.0,24.0,14.0,0.0,2025-01-29,28.0,2.0,9.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC095L,34.1,27.0,26.0,V-SLOW,0.0,0.0,0.0,60.0,36.0,0.0,2025-01-29,71.0,3.0,34.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC033L,34.1,10.0,7.0,V-SLOW,0.0,0.0,0.0,24.0,14.0,0.0,2025-01-29,28.0,2.0,9.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC095L,34.1,10.0,10.0,V-SLOW,0.0,0.0,0.0,60.0,36.0,0.0,2025-01-29,71.0,3.0,34.0,0.0,done,-4.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,19.07,4.0,4.0,SLOW,0.0,0.0,0.0,56.0,35.0,0.0,2025-01-29,67.0,7.0,43.0,0.0,done,-4.0
897939.0,09-10-2024,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,19.07,16.0,16.0,SLOW,0.0,0.0,0.0,56.0,35.0,0.0,2025-01-29,67.0,7.0,43.0,0.0,done,-4.0
897549.0,08-10-2024,NON EUR1 CALIPER+WBK,197606.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,19.07,5.0,5.0,SLOW,0.0,0.0,0.0,56.0,35.0,0.0,2025-01-29,67.0,7.0,43.0,0.0,done,-4.0
896254.0,01-10-2024,NON EUR1 - CALIPER+CVJOINT+BRAKE DISC+WBK,196306.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,19.07,2.0,2.0,SLOW,0.0,0.0,0.0,56.0,35.0,0.0,2025-01-29,67.0,7.0,43.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC063R,19.07,8.0,8.0,SLOW,0.0,0.0,0.0,56.0,35.0,0.0,2025-01-29,67.0,7.0,43.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC309R,40.63,6.0,4.0,SPECIAL,0.0,0.0,0.0,13.0,7.0,0.0,2025-01-29,9.0,3.0,3.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC309R,40.63,1.0,1.0,SPECIAL,0.0,0.0,0.0,13.0,7.0,0.0,2025-01-29,9.0,3.0,3.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC309R,40.63,2.0,2.0,SPECIAL,0.0,0.0,0.0,13.0,7.0,0.0,2025-01-29,9.0,3.0,3.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC467R,19.44,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2025-03-07,3.0,2.0,3.0,0.0,done,33.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC006L,21.04,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,2.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC279L,22.18,1.0,1.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC279L,22.18,2.0,2.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-01-29,3.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC388L,24.24,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC333L,21.17,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,3.0,3.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC333L,21.17,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,3.0,3.0,0.0,done,-4.0
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC247L,20.39,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC236L,17.69,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-01-29,2.0,1.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC279R,22.18,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-02-14,3.0,1.0,3.0,0.0,done,12.0
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC124R,19.85,2.0,2.0,SPECIAL,0.0,0.0,0.0,10.0,3.0,0.0,2025-01-29,6.0,2.0,1.0,0.0,done,-4.0
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC124R,19.85,1.0,1.0,SPECIAL,0.0,0.0,0.0,10.0,3.0,0.0,2025-01-29,6.0,2.0,1.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC388R,24.24,3.0,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,0.0,2025-02-14,3.0,1.0,3.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC391R,21.1,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC333R,21.17,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,3.0,3.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC333R,21.17,2.0,2.0,SPECIAL,0.0,0.0,0.0,5.0,4.0,0.0,2025-01-29,5.0,3.0,3.0,0.0,done,-4.0
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC626L,19.92,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
896254.0,01-10-2024,NON EUR1 - CALIPER+CVJOINT+BRAKE DISC+WBK,196306.0,(GAZ) COMLINE IRELAND LIMITED,CBC565R,21.38,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC564L,20.47,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC565R,21.38,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC566L,17.34,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC566R,17.34,2.0,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,0.0,2025-02-14,2.0,1.0,2.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC593R,16.43,2.0,1.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,0.0,2025-02-14,1.0,1.0,1.0,0.0,done,12.0
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC626L,19.92,2.0,2.0,SPECIAL,0.0,0.0,0.0,4.0,4.0,0.0,2025-01-29,4.0,2.0,2.0,0.0,done,-4.0
912665.0,16-01-2025,NON EUR1 BRAKE DISC,215110.0,(GAZ) COMLINE IRELAND LIMITED,ADC1043V,13.15,2.0,2.0,SLOW,0.0,30.0,0.0,5.0,2.0,0.0,2025-02-03,110.0,4.0,70.0,0.0,done,1.0
887241.0,30-07-2024,NON EUR1 BRAKE DISC,183807.0,(GAZ) COMLINE IRELAND LIMITED,ADC0550V,19.45,2.0,2.0,OBS,2.0,0.0,0.0,2.0,2.0,2.0,,,,,2.0,back/order/qty,
