rec/id,record/id,date,description,document/no,company/name,part/number,item/description,unit/price,qty,availability,backorder,lost/sales,closed/qty,weighed/item,group,qenim,comment,expected/delivery,balance,company/id,third/code,priority/code,current/stock,prsypappsec,sales/orders,sales-back/order,branch/id,employee,supplier
911858,6,2025/01/10  ,BRAKE DISC,214604,(NEXT) COMLINE IRELAND LIMITED,ADC1801,EΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡ. / ΟΠΙΣΘ. ALFA ROMEO-FIAT,7.97,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,,FAST,82.00,616.00,4.0,4.0,1,161,TL
906539,19,2024/12/02  ,TUR STSUP,208211,(NEXT) COMLINE IRELAND LIMITED,CSL5000,ΑΚΡΟ ΖΑΜΦΟΡ ΕΜΠΡ. ΑΡΙΣΤΕΡΟ AUDI,4.64,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,SLOW,59.00,0.00,1.0,51.0,1,161,AH
910938,2,2025/01/03  ,NON EUR1 CALIPER,25010301,(NEXT) COMLINE IRELAND LIMITED,CBC050R,ΔΑΓΚΑΝA ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ PEUGEOT,43.28,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,0.00,0.00,0.0,3.0,1,161,UR
911855,29,2025/01/10  ,CALIPER+CLUTCH+HYD+WBK,214601,(NEXT) COMLINE IRELAND LIMITED,CBC358R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.98,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,SPECIAL,3.00,0.00,0.0,3.0,1,161,UR
910938,1,2025/01/03  ,NON EUR1 CALIPER,25010301,(NEXT) COMLINE IRELAND LIMITED,CBC050L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΑΡΙΣΤΕΡΗ PEUGEOT,43.28,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,SPECIAL,3.00,0.00,1.0,6.0,1,161,UR
911855,27,2025/01/10  ,CALIPER+CLUTCH+HYD+WBK,214601,(NEXT) COMLINE IRELAND LIMITED,CBC063R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ ΟΠΙΣΘ. ΔΕΞΙΑ AUDI - SEAT - VW,22.3,7.00,0.0,5,0.0,2.0,0,,0,,,0.0,IE0209001,,SLOW,15.00,0.00,15.0,13.0,1,161,UR
906532,42,2024/12/02  ,BRAKE DISC,208204,(NEXT) COMLINE IRELAND LIMITED,ADC1454V,ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.AUDI-VW,9.94,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,4.00,0.00,0.0,4.0,1,161,CAP
863868,88,2024/04/01  ,NON EUR1 - BRAKE DISC,156406,(NEXT) COMLINE IRELAND LIMITED,ADC2301V,ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.CHRYSLER,23.72,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,4.0,1,161,CAP
879828,7,2024/06/18  ,BRAKE DISC,175602,(NEXT) COMLINE IRELAND LIMITED,ADC0616V,ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.DAIHATSU,13.07,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,4.0,1,161,SS
879828,84,2024/06/18  ,BRAKE DISC,175602,(NEXT) COMLINE IRELAND LIMITED,ADC1462V,ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.SEAT-VW,16.98,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,SPECIAL,0.00,0.00,0.0,4.0,1,161,GN
876822,53,2024/05/31  ,3% - BRAKE DISC,172303,(NEXT) COMLINE IRELAND LIMITED,ADC1462V,ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.SEAT-VW,16.98,2.00,0.0,1,0.0,1.0,0,51123|1,0,,,0.0,IE0209001,,SPECIAL,0.00,0.00,0.0,4.0,1,161,GN
901125,81,2024/10/30  ,BRAKE DISC,202603,(NEXT) COMLINE IRELAND LIMITED,ADC2303V,ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘIA CHRYSLER-JEEP,22.98,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,ADC2303VSP,V-SLOW,21.00,0.00,0.0,4.0,1,161,TL
882671,24,2024/07/04  ,BRAKE DISC,179003,(NEXT) COMLINE IRELAND LIMITED,ADC0245V,ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. NISSAN,21.45,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,8.0,1,161,CAP
853552,45,2024/04/01  ,NON EUR1 BRAKE DISC,144608,(NEXT) COMLINE IRELAND LIMITED,ADC0245V,ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. NISSAN,20.68,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,8.0,1,161,CAP
911856,69,2025/01/10  ,BRAKE DISC,214602,(NEXT) COMLINE IRELAND LIMITED,ADC1424,ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. VW - SEAT,13.8,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,1.00,0.00,0.0,6.0,1,161,GN
906532,59,2024/12/02  ,BRAKE DISC,208204,(NEXT) COMLINE IRELAND LIMITED,ADC1519V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠP. CITROEN - PEUGEOT,16.18,12.00,0.0,12,0.0,0.0,0,,0,,,0.0,IE0209001,,FAST,128.00,213.00,4.0,12.0,1,161,TL
911856,14,2025/01/10  ,BRAKE DISC,214602,(NEXT) COMLINE IRELAND LIMITED,ADC0274V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡ. NISSAN - RENAULT,18.32,8.00,0.0,1,0.0,7.0,0,54967|7,0,,,0.0,IE0209001,,FAST,157.00,0.00,0.0,1.0,1,161,TL
911856,11,2025/01/10  ,BRAKE DISC,214602,(NEXT) COMLINE IRELAND LIMITED,ADC0266V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡ. NISSAN-RENAULT-DACIA,12.68,18.00,0.0,18,0.0,0.0,0,,0,,,0.0,IE0209001,ADC0266VSP,FAST,116.00,400.00,8.0,18.0,1,161,TL
906532,98,2024/12/02  ,BRAKE DISC,208204,(NEXT) COMLINE IRELAND LIMITED,ADC2727V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡ.PEUGEOT,24.87,3.00,0.0,3,0.0,0.0,0,,0,,,0.0,IE0209001,,SLOW,12.00,30.00,2.0,3.0,1,161,TL
911856,25,2025/01/10  ,BRAKE DISC,214602,(NEXT) COMLINE IRELAND LIMITED,ADC0923V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ. SUZUKI,17.42,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,0.00,0.00,0.0,10.0,1,161,TL
911856,57,2025/01/10  ,BRAKE DISC,214602,(NEXT) COMLINE IRELAND LIMITED,ADC1407V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.AUDI-SEAT-SKODA,10.89,50.00,0.0,20,0.0,30.0,0,54965|30,0,,,0.0,IE0209001,,FAST,369.00,352.00,30.0,20.0,1,161,TL
911856,60,2025/01/10  ,BRAKE DISC,214602,(NEXT) COMLINE IRELAND LIMITED,ADC1412V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.AUDI-VW-SEAT,13.97,7.00,0.0,7,0.0,0.0,0,,0,,,0.0,IE0209001,ADC1412VSP,FAST,102.00,50.00,6.0,7.0,1,161,TL
911856,43,2025/01/10  ,BRAKE DISC,214602,(NEXT) COMLINE IRELAND LIMITED,ADC1206V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.MAZDA-FORD,12.3,9.00,0.0,9,0.0,0.0,0,,0,,,0.0,IE0209001,,FAST,142.00,616.00,8.0,17.0,1,161,TL
906532,24,2024/12/02  ,BRAKE DISC,208204,(NEXT) COMLINE IRELAND LIMITED,ADC1206V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.MAZDA-FORD,12.3,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,,FAST,142.00,616.00,8.0,17.0,1,161,TL
911857,49,2025/01/10  ,BRAKE DISC,214603,(NEXT) COMLINE IRELAND LIMITED,ADC1648V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.MERCEDES,26.63,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,15.00,0.00,0.0,2.0,1,161,TL
911856,19,2025/01/10  ,BRAKE DISC,214602,(NEXT) COMLINE IRELAND LIMITED,ADC0336V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.MITSUBISHI,14.92,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,ADC0350V,MED,1.00,0.00,1.0,16.0,1,161,TL
911858,14,2025/01/10  ,BRAKE DISC,214604,(NEXT) COMLINE IRELAND LIMITED,ADC2701V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.NISSAN,21.89,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,,MED,11.00,0.00,4.0,20.0,1,161,TL
911857,23,2025/01/10  ,BRAKE DISC,214603,(NEXT) COMLINE IRELAND LIMITED,ADC1517V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.RENAULT,15.39,20.00,0.0,20,0.0,0.0,0,,0,,,0.0,IE0209001,,FAST,98.00,236.00,4.0,24.0,1,161,TL
906532,69,2024/12/02  ,BRAKE DISC,208204,(NEXT) COMLINE IRELAND LIMITED,ADC1597V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.RENAULT,16.45,6.00,0.0,6,0.0,0.0,0,,0,,,0.0,IE0209001,,FAST,91.00,100.00,6.0,8.0,1,161,TL
906532,32,2024/12/02  ,BRAKE DISC,208204,(NEXT) COMLINE IRELAND LIMITED,ADC1410V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.SEAT-VW,10.32,12.00,0.0,9,0.0,3.0,0,54340|3,0,,,0.0,IE0209001,,MED,46.00,0.00,0.0,11.0,1,161,TL
911857,10,2025/01/10  ,BRAKE DISC,214603,(NEXT) COMLINE IRELAND LIMITED,ADC1455V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.SKODA-VW,17.18,30.00,0.0,30,0.0,0.0,0,,0,,,0.0,IE0209001,,FAST,188.00,171.00,40.0,30.0,1,161,TL
911857,8,2025/01/10  ,BRAKE DISC,214603,(NEXT) COMLINE IRELAND LIMITED,ADC1451V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΕΜΠΡΟΣΘ.VW,25.55,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,,MED,46.00,70.00,24.0,4.0,1,161,CY
911857,18,2025/01/10  ,BRAKE DISC,214603,(NEXT) COMLINE IRELAND LIMITED,ADC1499,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. AUDI,14.89,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,MED,114.00,106.00,14.0,12.0,1,161,CY
906533,7,2024/12/02  ,BRAKE DISC+CALIPER+WBK+CLUTCH+STSUP,208205,(NEXT) COMLINE IRELAND LIMITED,ADC3018,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. CITROEN - PEUGEOT,33.66,8.00,0.0,1,0.0,7.0,0,54345|7,0,,,0.0,IE0209001,,MED,42.00,20.00,2.0,1.0,1,161,TL
882671,33,2024/07/04  ,BRAKE DISC,179003,(NEXT) COMLINE IRELAND LIMITED,ADC1631,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. MERCEDES,18.25,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,0.00,0.00,0.0,4.0,1,161,CAP
911856,7,2025/01/10  ,BRAKE DISC,214602,(NEXT) COMLINE IRELAND LIMITED,ADC0185V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. TOYOTA,17.61,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,13.00,0.00,0.0,2.0,1,161,TL
911857,9,2025/01/10  ,BRAKE DISC,214603,(NEXT) COMLINE IRELAND LIMITED,ADC1453V,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. VW,16.62,6.00,0.0,6,0.0,0.0,0,,0,,,0.0,IE0209001,,MED,51.00,50.00,12.0,6.0,1,161,TL
906533,9,2024/12/02  ,BRAKE DISC+CALIPER+WBK+CLUTCH+STSUP,208205,(NEXT) COMLINE IRELAND LIMITED,ADC5034VR,ΕΠΙΧΡΙΣΜΕΝΗ ΔΙΣΚΟΠΛΑΚΑ ΟΠΙΣΘ. ΔΕΞΙΑ BMW,28.79,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,SPECIAL,1.00,0.00,0.0,1.0,1,161,CAP
906539,29,2024/12/02  ,TUR STSUP,208211,(NEXT) COMLINE IRELAND LIMITED,CTR3036,ΗΜΙΜΠΑΡΟ ΕΜΠΡ. ΕΣΩΤ. R/L AUDI,3.7,5.00,0.0,2,0.0,3.0,0,54370|3,0,,,0.0,IE0209001,,FAST,74.00,110.00,17.0,2.0,1,161,AH
901119,21,2024/10/30  ,CALIPER+CLUTCH+HYD+WBK,202601,(NEXT) COMLINE IRELAND LIMITED,CS31,ΚΥΛΙΝΔΡΑΚΙ (CSC)  ΣΕΤ ΣΥΜΠΛΕΚΤΗ FORD,49.36,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,OBS,1.00,0.00,0.0,1.0,1,161,SJ
906539,5,2024/12/02  ,TUR STSUP,208211,(NEXT) COMLINE IRELAND LIMITED,CBJ6008,ΜΠΑΛΑΚΙ ΕΜΠΡ.-ΚΑΤΩ ΔΕΞΙ AUDI,4.19,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,7.00,0.00,1.0,2.0,1,161,FORMPART
911864,46,2025/01/10  ,BRAKE PAD,214607,(NEXT) COMLINE IRELAND LIMITED,CBP02255,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ  ΕΜΠΡ.  LAND-ROVER - JAGUAR,10.07,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB02255,V-SLOW,0.00,0.00,0.0,8.0,1,161,Z
896189,67,2024/10/01  ,BRAKE PAD,196108,(NEXT) COMLINE IRELAND LIMITED,CBP32458,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ  ΟΠΙΣΘ. MERCEDES - NISSAN,10.56,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,0.00,0.00,0.0,4.0,1,161,CAP
911877,48,2025/01/10  ,BRAKE PAD,214611,(NEXT) COMLINE IRELAND LIMITED,CBP32277,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ OΠΙΣΘ. NISSAN - RENAULT,9.2,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,AEV32277,SLOW,0.00,0.00,0.0,8.0,1,161,Z
906528,85,2024/12/02  ,BRAKE PAD,208201,(NEXT) COMLINE IRELAND LIMITED,CBP02319,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ.  BMW - MINI,11.73,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,ADB02319,SLOW,0.00,0.00,0.0,3.0,1,161,Z
886880,46,2024/07/29  ,BRAKE PAD,183407,(NEXT) COMLINE IRELAND LIMITED,CBP32372,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ.  OPEL,16.6,2.00,0.0,1,0.0,1.0,0,,0,,,0.0,IE0209001,ADB32372,SPECIAL,2.00,0.00,0.0,2.0,1,161,CAP
906530,63,2024/12/02  ,BRAKE PAD,208203,(NEXT) COMLINE IRELAND LIMITED,CBP32372,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ.  OPEL,16.6,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB32372,SPECIAL,2.00,0.00,0.0,2.0,1,161,CAP
911877,61,2025/01/10  ,BRAKE PAD,214611,(NEXT) COMLINE IRELAND LIMITED,CBP32371,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ.  OPEL,11.24,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB32371,V-SLOW,1.00,0.00,0.0,1.0,1,161,CAP
901135,68,2024/10/30  ,BRAKE PAD,202607,(NEXT) COMLINE IRELAND LIMITED,CBP11772,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. ALFA ROMEO,11.75,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,ADB11772,V-SLOW,0.00,0.00,0.0,2.0,1,161,A
911867,47,2025/01/10  ,BRAKE PAD,214608,(NEXT) COMLINE IRELAND LIMITED,CBP11628,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. AUDI-SEAT-SKODA,12.48,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB11628,SPECIAL,0.00,0.00,0.0,2.0,1,161,CAP
911864,62,2025/01/10  ,BRAKE PAD,214607,(NEXT) COMLINE IRELAND LIMITED,CBP02389,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. AUDI-SEAT-SKODA-VW,11.82,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB02389,SLOW,41.00,0.00,42.0,4.0,1,161,Z
901132,86,2024/10/30  ,BRAKE PAD,202606,(NEXT) COMLINE IRELAND LIMITED,CBP0180,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. AUDI-VW,7.46,7.00,0.0,7,0.0,0.0,0,,0,,,0.0,IE0209001,ADB0180,MED,125.00,0.00,33.0,7.0,1,161,A
901132,40,2024/10/30  ,BRAKE PAD,202606,(NEXT) COMLINE IRELAND LIMITED,CBP01300,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. BMW,13.35,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,ADB01300,SLOW,50.00,60.00,20.0,5.0,1,161,Z
891619,57,2024/09/03  ,BRAKE PAD,190404,(NEXT) COMLINE IRELAND LIMITED,CBP3894,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CHRYSLER,10.54,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB3894,SPECIAL,0.00,0.00,0.0,2.0,1,161,CAP
891619,85,2024/09/03  ,BRAKE PAD,190404,(NEXT) COMLINE IRELAND LIMITED,CBP3850,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CHRYSLER,11.68,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB3850,OBS,1.00,0.00,0.0,1.0,1,161,CAP
906528,70,2024/12/02  ,BRAKE PAD,208201,(NEXT) COMLINE IRELAND LIMITED,CBP02027,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CITROEN,12.38,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,AEV02027,SLOW,92.00,0.00,0.0,2.0,1,161,Z
906530,51,2024/12/02  ,BRAKE PAD,208203,(NEXT) COMLINE IRELAND LIMITED,CBP32145,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CITROEN,11.68,3.00,0.0,2,0.0,1.0,0,54364|1,0,,,0.0,IE0209001,ADB32145,SLOW,43.00,0.00,0.0,8.0,1,161,Z
911877,36,2025/01/10  ,BRAKE PAD,214611,(NEXT) COMLINE IRELAND LIMITED,CBP32145,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CITROEN,11.68,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,ADB32145,SLOW,43.00,0.00,0.0,8.0,1,161,Z
911877,3,2025/01/10  ,BRAKE PAD,214611,(NEXT) COMLINE IRELAND LIMITED,CBP12227,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CITROEN - FIAT - PEUGEOT,13.93,6.00,0.0,6,0.0,0.0,0,,0,,,0.0,IE0209001,ADB12227,FAST,146.00,0.00,18.0,12.0,1,161,Z
901135,45,2024/10/30  ,BRAKE PAD,202607,(NEXT) COMLINE IRELAND LIMITED,CBP12227,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CITROEN - FIAT - PEUGEOT,13.93,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,ADB12227,FAST,146.00,0.00,18.0,12.0,1,161,Z
906529,48,2024/12/02  ,BRAKE PAD,208202,(NEXT) COMLINE IRELAND LIMITED,CBP1174,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CITROEN - PEUGEOT,9.78,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB1174,SLOW,0.00,0.00,0.0,3.0,1,161,A
911867,52,2025/01/10  ,BRAKE PAD,214608,(NEXT) COMLINE IRELAND LIMITED,CBP12047,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CITROEN-FIAT-PEUGEOT,11.61,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB12047,SLOW,27.00,0.00,0.0,4.0,1,161,Z
911877,4,2025/01/10  ,BRAKE PAD,214611,(NEXT) COMLINE IRELAND LIMITED,CBP12247,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. CITROEN-FIAT-PEUGEOT,14.06,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,ADB12247,SLOW,47.00,0.00,5.0,2.0,1,161,Z
911877,49,2025/01/10  ,BRAKE PAD,214611,(NEXT) COMLINE IRELAND LIMITED,CBP32280,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FIAT,13.33,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB32280,SPECIAL,0.00,0.00,0.0,1.0,1,161,CAP
911863,2,2025/01/10  ,BRAKE PAD,214606,(NEXT) COMLINE IRELAND LIMITED,CBP01018,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FIAT,10.48,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,,SLOW,46.00,0.00,10.0,2.0,1,161,Z
906528,67,2024/12/02  ,BRAKE PAD,208201,(NEXT) COMLINE IRELAND LIMITED,CBP0201,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FIAT - FORD,8.24,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB0201,V-SLOW,0.00,0.00,0.0,2.0,1,161,A
891619,99,2024/09/03  ,BRAKE PAD,190404,(NEXT) COMLINE IRELAND LIMITED,CBP32424,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FORD,12.35,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB32424,OBS,0.00,0.00,0.0,1.0,1,161,CAP
906530,65,2024/12/02  ,BRAKE PAD,208203,(NEXT) COMLINE IRELAND LIMITED,CBP32462,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FORD,15.11,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,,V-SLOW,4.00,0.00,4.0,2.0,1,161,A
906530,22,2024/12/02  ,BRAKE PAD,208203,(NEXT) COMLINE IRELAND LIMITED,CBP31107,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. FORD,12.31,2.00,0.0,1,0.0,1.0,0,54364|1,0,,,0.0,IE0209001,ADB31107,SLOW,48.00,0.00,3.0,3.0,1,161,Z
906530,40,2024/12/02  ,BRAKE PAD,208203,(NEXT) COMLINE IRELAND LIMITED,CBP31586,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HONDA,10.93,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,ADB31586,V-SLOW,0.00,0.00,0.0,4.0,1,161,A
911870,31,2025/01/10  ,BRAKE PAD,214609,(NEXT) COMLINE IRELAND LIMITED,CBP31195,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HONDA,10.77,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB31195,V-SLOW,0.00,0.00,0.0,4.0,1,161,IBERICA
911877,23,2025/01/10  ,BRAKE PAD,214611,(NEXT) COMLINE IRELAND LIMITED,CBP31714,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HYUNDAI,11.08,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB31714,V-SLOW,0.00,0.00,0.0,6.0,1,161,A
901135,37,2024/10/30  ,BRAKE PAD,202607,(NEXT) COMLINE IRELAND LIMITED,CBP3481,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HYUNDAI,12.77,1.00,0.0,1,0.0,0.0,0,,0,,,0.0,IE0209001,ADB3481,V-SLOW,1.00,0.00,0.0,1.0,1,161,CAP
911877,21,2025/01/10  ,BRAKE PAD,214611,(NEXT) COMLINE IRELAND LIMITED,CBP31676,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HYUNDAI-KIA,11.96,2.00,0.0,2,0.0,0.0,0,,0,,,0.0,IE0209001,ADB31676,SLOW,39.00,0.00,6.0,10.0,1,161,A
911870,39,2025/01/10  ,BRAKE PAD,214609,(NEXT) COMLINE IRELAND LIMITED,CBP31519,ΣΕΤ ΔΙΣΚΟΦΡΕΝΑ ΕΜΠΡ. HYUNDAI-KIA,11.57,4.00,0.0,4,0.0,0.0,0,,0,,,0.0,IE0209001,ADB31519,MED,10.00,0.00,0.0,7.0,1,161,A
