Rec ID,Record ID,Date,Description,Document No,Company Name,Part Number,Item description,Unit Price,Qty,Availability,BackOrder,Lost Sales,Closed Qty,Weighed Item,Group,qEnim,Comment,Expected delivery,Balance,Company ID,Third code,Priority code,Current Stock,PrsYpApPSec,Sales Orders,Sales-Back Order,Branch ID,Employee,Supplier
906952,4,2024/12/03  ,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104,(GAZ) COMLINE IRELAND LIMITED,CBC175R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,8.00,1,161,UR
906952,10,2024/12/03  ,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104,(GAZ) COMLINE IRELAND LIMITED,CBC175L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,6.00,1,161,UR
904652,39,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC386L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.71,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,40,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC408L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,27.30,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,41,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC408R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,27.30,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,32,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC277R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.06,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,33,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC299R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.32,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,29,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC251L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.39,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
904652,30,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC264L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.38,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
904652,25,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC149L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,16.49,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,26,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC208L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.10,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,27,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC223L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,31.05,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
902081,32,2024/11/05  ,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405,(GAZ) COMLINE IRELAND LIMITED,CBC150R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.00,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,1.00,0.00,2.00,3.00,1,161,UR
902081,51,2024/11/05  ,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405,(GAZ) COMLINE IRELAND LIMITED,CBC280L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.32,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,10.00,1,161,UR
902081,53,2024/11/05  ,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405,(GAZ) COMLINE IRELAND LIMITED,CBC319L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,37.84,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
898882,20,2024/10/15  ,NON EUR1 CALIPER+WBK+STSUP+CVJOINT,199208,(GAZ) COMLINE IRELAND LIMITED,CBC321R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,35.66,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
900927,7,2024/10/29  ,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305,(GAZ) COMLINE IRELAND LIMITED,CBC240R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.92,2.00,0.00,1,0.00,1.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
900927,8,2024/10/29  ,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305,(GAZ) COMLINE IRELAND LIMITED,CBC241R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,23.16,2.00,0.00,1,0.00,1.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
900927,15,2024/10/29  ,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305,(GAZ) COMLINE IRELAND LIMITED,CBC241L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,23.16,2.00,0.00,1,0.00,1.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
900927,46,2024/10/29  ,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305,(GAZ) COMLINE IRELAND LIMITED,CBC378L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.10,2.00,0.00,1,0.00,1.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,6.00,1,161,UR
900927,34,2024/10/29  ,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305,(GAZ) COMLINE IRELAND LIMITED,CBC496R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.03,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,2.00,0.00,2.00,3.00,1,161,UR
897939,8,2024/10/09  ,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101,(GAZ) COMLINE IRELAND LIMITED,CBC385R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.94,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
897939,28,2024/10/09  ,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101,(GAZ) COMLINE IRELAND LIMITED,CBC167L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.87,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,6.00,1,161,UR
897939,43,2024/10/09  ,DIR VIA GREECE - NON EUR1 - BRAKE CALIPER,43164101,(GAZ) COMLINE IRELAND LIMITED,CBC331L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,15.05,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
894006,29,2024/09/18  ,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703,(GAZ) COMLINE IRELAND LIMITED,CBC174R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.07,4.00,0.00,2,0.00,2.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
894006,47,2024/09/18  ,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703,(GAZ) COMLINE IRELAND LIMITED,CBC306R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,37.21,4.00,0.00,4,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,1.00,0.00,1.00,7.00,1,161,UR
894006,58,2024/09/18  ,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,192703,(GAZ) COMLINE IRELAND LIMITED,CBC385L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.94,4.00,0.00,1,0.00,3.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,1.00,1,161,UR
912650,56,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC170R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.32,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912650,57,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC175L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,6.00,1,161,UR
912650,59,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC192R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.89,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912650,77,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC251L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.39,1.00,0.00,1,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
912650,79,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC253L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.86,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912650,80,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC264L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.38,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
912650,81,2025/01/16  ,NON EUR1 CALIPER,215105,(GAZ) COMLINE IRELAND LIMITED,CBC277R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.06,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,22,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC142R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.28,5.00,0.00,5,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
912653,23,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC174L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.07,6.00,0.00,6,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,8.00,1,161,UR
912653,24,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC175R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.82,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,8.00,1,161,UR
912653,26,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC188R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.51,5.00,0.00,5,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
912653,28,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC219L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.82,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,6.00,1,161,UR
912653,30,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC267L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.10,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,39,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC314L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,42.54,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,40,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC317L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,40.28,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,41,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC319R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,37.84,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,42,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC321R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,35.66,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
912653,43,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC325R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.75,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
912653,44,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC328L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.92,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,45,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC328R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,20.92,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,46,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC329R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.84,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,49,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC335L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.81,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,50,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC348R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,16.63,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,51,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC351R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,12.49,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,53,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC358R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.77,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,54,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC363R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,16.24,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,55,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC368R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.80,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,56,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC378L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,21.10,5.00,0.00,5,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,6.00,1,161,UR
912653,57,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC384L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.41,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,58,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC384R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.41,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,59,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC386L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,14.71,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,32,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC280L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.32,8.00,0.00,5,0.00,3.00,0,55015|3,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,10.00,1,161,UR
912653,33,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC288L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.18,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,34,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC288R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,22.18,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,35,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC299R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,19.32,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,63,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC408L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,27.30,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,64,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC408R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,27.30,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,82,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC480L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,25.09,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,83,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC495R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,18.98,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,75,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC440R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ,17.81,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,66,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC420L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ CITROEN-MITSUBISHI,20.41,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,67,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC420R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ CITROEN-MITSUBISHI,20.41,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,42,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC420L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ CITROEN-MITSUBISHI,20.41,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,43,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC420R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ CITROEN-MITSUBISHI,20.41,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,44,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC428L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ CITROEN-PEUGEOT-FIAT-TOYOTA,24.04,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
904652,45,2024/11/19  ,NON EUR1 CALIPER + WBK + CVJOINT,206304,(GAZ) COMLINE IRELAND LIMITED,CBC428R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ CITROEN-PEUGEOT-FIAT-TOYOTA,24.04,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,71,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC428L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ CITROEN-PEUGEOT-FIAT-TOYOTA,24.04,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,72,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC428R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ CITROEN-PEUGEOT-FIAT-TOYOTA,24.04,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,4.00,1,161,UR
912653,70,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC427R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ FIAT,19.59,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,73,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC430L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ FIAT-LANCIA,22.80,3.00,0.00,3,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
906952,53,2024/12/03  ,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104,(GAZ) COMLINE IRELAND LIMITED,CBC430L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ FIAT-LANCIA,22.80,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,5.00,1,161,UR
912653,65,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC410R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ FORD-MAZDA,23.32,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
906952,52,2024/12/03  ,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104,(GAZ) COMLINE IRELAND LIMITED,CBC413L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ HONDA,21.77,2.00,0.00,1,0.00,1.00,0,54388|1,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,3.00,1,161,UR
912653,80,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC468L,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ IVECO,30.54,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
912653,81,2025/01/16  ,NON EUR1 CALIPER,215106,(GAZ) COMLINE IRELAND LIMITED,CBC468R,ΔΑΓΚΑΝΑ ΦΡΕΝΩΝ IVECO,30.54,2.00,0.00,2,0.00,0.00,0,,0,,,0.00,IE0109001,,SPECIAL,0.00,0.00,0.00,2.00,1,161,UR
